dataDate;community;province;municipality;sector;fare;sumContracts;sumEnergy_kWh
2024-08-03;Asturias, Principado de;Asturias;LLANERA;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;352;37138;
2024-08-03;Asturias, Principado de;Asturias;LLANERA;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;1048;12863;
2024-08-03;Asturias, Principado de;Asturias;LLANES;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;347;50228;
2024-08-03;Asturias, Principado de;Asturias;LLANES;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;1224;23335;
2024-08-03;Asturias, Principado de;Asturias;MIERES;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;315;35468;
2024-08-03;Asturias, Principado de;Asturias;MIERES;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;1715;20499;
2024-08-03;Asturias, Principado de;Asturias;MORCÍN;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;45;7041;
2024-08-03;Asturias, Principado de;Asturias;MORCÍN;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;166;1856;
2024-08-03;Asturias, Principado de;Asturias;MUROS DE NALÓN;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;42;4398;
2024-08-03;Asturias, Principado de;Asturias;MUROS DE NALÓN;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;133;2442;
2024-08-03;Asturias, Principado de;Asturias;NAVA;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;62;6784;
2024-08-03;Asturias, Principado de;Asturias;NAVA;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;299;3792;
2024-08-03;Asturias, Principado de;Asturias;NAVIA;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;139;16509;
2024-08-03;Asturias, Principado de;Asturias;NAVIA;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;570;6493;
2024-08-03;Asturias, Principado de;Asturias;NOREÑA;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;63;5899;
2024-08-03;Asturias, Principado de;Asturias;NOREÑA;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;224;2915;
2024-08-03;Asturias, Principado de;Asturias;ONÍS;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;13;1625;
2024-08-03;Asturias, Principado de;Asturias;ONÍS;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;84;1456;
2024-08-03;Asturias, Principado de;Asturias;OVIEDO;SERVICIOS;>= 1 kV Y < 30 kV;167;410279;
2024-08-03;Asturias, Principado de;Asturias;OVIEDO;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;2506;293070;
2024-08-03;Asturias, Principado de;Asturias;OVIEDO;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;9448;93272;
2024-08-03;Asturias, Principado de;Asturias;PARRES;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;81;11335;
2024-08-03;Asturias, Principado de;Asturias;PARRES;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;403;6380;
2024-08-03;Asturias, Principado de;Asturias;PEÑAMELLERA ALTA;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;83;989;
2024-08-03;Asturias, Principado de;Asturias;PEÑAMELLERA BAJA;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;12;1327;
2024-08-03;Asturias, Principado de;Asturias;PEÑAMELLERA BAJA;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;131;1998;
2024-08-03;Asturias, Principado de;Asturias;PESOZ;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;25;133;
2024-08-03;Asturias, Principado de;Asturias;PILOÑA;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;78;7515;
2024-08-03;Asturias, Principado de;Asturias;PILOÑA;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;502;6950;
2024-08-03;Asturias, Principado de;Asturias;PONGA;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;57;679;
2024-08-03;Asturias, Principado de;Asturias;PRAVIA;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;88;8954;
2024-08-03;Asturias, Principado de;Asturias;PRAVIA;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;622;6302;
2024-08-03;Asturias, Principado de;Asturias;PROAZA;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;15;1422;
2024-08-03;Asturias, Principado de;Asturias;PROAZA;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;80;1242;
2024-08-03;Asturias, Principado de;Asturias;QUIRÓS;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;143;1482;
2024-08-03;Asturias, Principado de;Asturias;REGUERAS, LAS;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;17;1995;
2024-08-03;Asturias, Principado de;Asturias;REGUERAS, LAS;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;133;1451;
2024-08-03;Asturias, Principado de;Asturias;RIBADEDEVA;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;40;6698;
2024-08-03;Asturias, Principado de;Asturias;RIBADEDEVA;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;156;2835;
2024-08-03;Asturias, Principado de;Asturias;RIBADESELLA;SERVICIOS;>= 1 kV Y < 30 kV;11;10431;
2024-08-03;Asturias, Principado de;Asturias;RIBADESELLA;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;141;18820;
2024-08-03;Asturias, Principado de;Asturias;RIBADESELLA;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;505;8025;
2024-08-03;Asturias, Principado de;Asturias;RIBERA DE ARRIBA;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;24;1761;
2024-08-03;Asturias, Principado de;Asturias;RIBERA DE ARRIBA;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;131;1380;
2024-08-03;Asturias, Principado de;Asturias;RIOSA;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;15;1107;
2024-08-03;Asturias, Principado de;Asturias;RIOSA;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;96;1152;
2024-08-03;Asturias, Principado de;Asturias;SALAS;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;68;5618;
2024-08-03;Asturias, Principado de;Asturias;SALAS;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;593;6383;
2024-08-03;Asturias, Principado de;Asturias;SAN MARTÍN DE OSCOS;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;49;426;
2024-08-03;Asturias, Principado de;Asturias;SAN MARTÍN DEL REY AURELIO;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;133;15192;
2024-08-03;Asturias, Principado de;Asturias;SAN MARTÍN DEL REY AURELIO;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;775;7568;
2024-08-03;Asturias, Principado de;Asturias;SAN TIRSO DE ABRES;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;65;954;
2024-08-03;Asturias, Principado de;Asturias;SANTA EULALIA DE OSCOS;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;13;500;
2024-08-03;Asturias, Principado de;Asturias;SANTA EULALIA DE OSCOS;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;67;419;
2024-08-03;Asturias, Principado de;Asturias;SANTO ADRIANO;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;49;631;
2024-08-03;Asturias, Principado de;Asturias;SARIEGO;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;21;2045;
2024-08-03;Asturias, Principado de;Asturias;SARIEGO;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;88;1572;
2024-08-03;Asturias, Principado de;Asturias;SIERO;SERVICIOS;>= 1 kV Y < 30 kV;47;87090;
2024-08-03;Asturias, Principado de;Asturias;SIERO;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;876;95201;
2024-08-03;Asturias, Principado de;Asturias;SIERO;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;2907;33905;
2024-08-03;Asturias, Principado de;Asturias;SOBRESCOBIO;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;21;1888;
2024-08-03;Asturias, Principado de;Asturias;SOBRESCOBIO;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;69;1092;
2024-08-03;Asturias, Principado de;Asturias;SOMIEDO;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;15;862;
2024-08-03;Asturias, Principado de;Asturias;SOMIEDO;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;150;2479;
2024-08-03;Asturias, Principado de;Asturias;SOTO DEL BARCO;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;51;4590;
2024-08-03;Asturias, Principado de;Asturias;SOTO DEL BARCO;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;274;4071;
2024-08-03;Asturias, Principado de;Asturias;TAPIA DE CASARIEGO;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;90;8696;
2024-08-03;Asturias, Principado de;Asturias;TAPIA DE CASARIEGO;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;311;4523;
2024-08-03;Asturias, Principado de;Asturias;TARAMUNDI;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;13;656;
2024-08-03;Asturias, Principado de;Asturias;TARAMUNDI;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;88;1198;
2024-08-03;Asturias, Principado de;Asturias;TEVERGA;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;25;1394;
2024-08-03;Asturias, Principado de;Asturias;TEVERGA;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;139;1971;
2024-08-03;Asturias, Principado de;Asturias;TINEO;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;83;12521;
2024-08-03;Asturias, Principado de;Asturias;TINEO;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;830;7614;
2024-08-03;Asturias, Principado de;Asturias;VALDÉS;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;140;15529;
2024-08-03;Asturias, Principado de;Asturias;VALDÉS;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;1002;11375;
2024-08-03;Asturias, Principado de;Asturias;VEGADEO;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;67;5288;
2024-08-03;Asturias, Principado de;Asturias;VEGADEO;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;360;2891;
2024-08-03;Asturias, Principado de;Asturias;VILLANUEVA DE OSCOS;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;69;551;
2024-08-03;Asturias, Principado de;Asturias;VILLAVICIOSA;SERVICIOS;>= 1 kV Y < 30 kV;13;15054;
2024-08-03;Asturias, Principado de;Asturias;VILLAVICIOSA;SERVICIOS;BAJA TENSION Y POTENCIA  > 15 kW;192;24510;
2024-08-03;Asturias, Principado de;Asturias;VILLAVICIOSA;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;1152;16759;
2024-08-03;Asturias, Principado de;Asturias;VILLAYÓN;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;78;1018;
2024-08-03;Asturias, Principado de;Asturias;YERNES Y TAMEZA;SERVICIOS;BAJA TENSION y POTENCIA <= 15 kW;14;174;
2024-08-04;Asturias, Principado de;Asturias;ALLANDE;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;28;561;
2024-08-04;Asturias, Principado de;Asturias;ALLER;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;13;527;
2024-08-04;Asturias, Principado de;Asturias;ALLER;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;279;514;
2024-08-04;Asturias, Principado de;Asturias;AMIEVA;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;11;261;
2024-08-04;Asturias, Principado de;Asturias;AVILÉS;INDUSTRIA;>= 1 kV Y < 30 kV;26;34853;
2024-08-04;Asturias, Principado de;Asturias;AVILÉS;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;95;7921;
2024-08-04;Asturias, Principado de;Asturias;AVILÉS;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;381;2119;
2024-08-04;Asturias, Principado de;Asturias;AVILÉS;INDUSTRIA;BAJA TENSION Y POTENCIA > 15 kW VEHICULO ELÉCTRICO;16;324;
2024-08-04;Asturias, Principado de;Asturias;BELMONTE DE MIRANDA;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;25;106;
2024-08-04;Asturias, Principado de;Asturias;BIMENES;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;40;146;
2024-08-04;Asturias, Principado de;Asturias;BOAL;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;20;216;
2024-08-04;Asturias, Principado de;Asturias;CABRALES;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;12;1083;
2024-08-04;Asturias, Principado de;Asturias;CABRALES;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;101;650;
2024-08-04;Asturias, Principado de;Asturias;CABRANES;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;35;330;
2024-08-04;Asturias, Principado de;Asturias;CANDAMO;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;63;359;
2024-08-04;Asturias, Principado de;Asturias;CANGAS DE ONÍS;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;17;1108;
2024-08-04;Asturias, Principado de;Asturias;CANGAS DE ONÍS;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;180;1145;
2024-08-04;Asturias, Principado de;Asturias;CANGAS DEL NARCEA;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;24;1434;
2024-08-04;Asturias, Principado de;Asturias;CANGAS DEL NARCEA;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;129;1024;
2024-08-04;Asturias, Principado de;Asturias;CARAVIA;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;20;57;
2024-08-04;Asturias, Principado de;Asturias;CARREÑO;INDUSTRIA;>= 1 kV Y < 30 kV;14;11983;
2024-08-04;Asturias, Principado de;Asturias;CARREÑO;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;77;4156;
2024-08-04;Asturias, Principado de;Asturias;CARREÑO;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;117;1162;
2024-08-04;Asturias, Principado de;Asturias;CASO;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;58;269;
2024-08-04;Asturias, Principado de;Asturias;CASTRILLÓN;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;27;1035;
2024-08-04;Asturias, Principado de;Asturias;CASTRILLÓN;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;204;1282;
2024-08-04;Asturias, Principado de;Asturias;CASTROPOL;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;18;1035;
2024-08-04;Asturias, Principado de;Asturias;CASTROPOL;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;79;810;
2024-08-04;Asturias, Principado de;Asturias;COAÑA;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;32;1405;
2024-08-04;Asturias, Principado de;Asturias;COAÑA;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;38;483;
2024-08-04;Asturias, Principado de;Asturias;COLUNGA;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;132;942;
2024-08-04;Asturias, Principado de;Asturias;CORVERA DE ASTURIAS;INDUSTRIA;>= 1 kV Y < 30 kV;14;24458;
2024-08-04;Asturias, Principado de;Asturias;CORVERA DE ASTURIAS;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;21;1538;
2024-08-04;Asturias, Principado de;Asturias;CORVERA DE ASTURIAS;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;99;637;
2024-08-04;Asturias, Principado de;Asturias;CUDILLERO;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;24;1947;
2024-08-04;Asturias, Principado de;Asturias;CUDILLERO;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;150;1058;
2024-08-04;Asturias, Principado de;Asturias;DEGAÑA;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;11;103;
2024-08-04;Asturias, Principado de;Asturias;FRANCO, EL;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;73;948;
2024-08-04;Asturias, Principado de;Asturias;GIJÓN;INDUSTRIA;>= 1 kV Y < 30 kV;72;82274;
2024-08-04;Asturias, Principado de;Asturias;GIJÓN;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;488;24603;
2024-08-04;Asturias, Principado de;Asturias;GIJÓN;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;1455;9901;
2024-08-04;Asturias, Principado de;Asturias;GIJÓN;INDUSTRIA;BAJA TENSION Y POTENCIA > 15 kW VEHICULO ELÉCTRICO;34;1960;
2024-08-04;Asturias, Principado de;Asturias;GOZÓN;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;48;3605;
2024-08-04;Asturias, Principado de;Asturias;GOZÓN;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;125;1624;
2024-08-04;Asturias, Principado de;Asturias;GRADO;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;28;1901;
2024-08-04;Asturias, Principado de;Asturias;GRADO;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;149;624;
2024-08-04;Asturias, Principado de;Asturias;GRANDAS DE SALIME;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;11;101;
2024-08-04;Asturias, Principado de;Asturias;IBIAS;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;24;155;
2024-08-04;Asturias, Principado de;Asturias;ILLAS;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;27;122;
2024-08-04;Asturias, Principado de;Asturias;LANGREO;INDUSTRIA;>= 1 kV Y < 30 kV;34;79758;
2024-08-04;Asturias, Principado de;Asturias;LANGREO;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;81;4966;
2024-08-04;Asturias, Principado de;Asturias;LANGREO;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;271;1026;
2024-08-04;Asturias, Principado de;Asturias;LAVIANA;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;12;234;
2024-08-04;Asturias, Principado de;Asturias;LAVIANA;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;330;990;
2024-08-04;Asturias, Principado de;Asturias;LENA;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;15;302;
2024-08-04;Asturias, Principado de;Asturias;LENA;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;230;844;
2024-08-04;Asturias, Principado de;Asturias;LLANERA;INDUSTRIA;>= 1 kV Y < 30 kV;42;46559;
2024-08-04;Asturias, Principado de;Asturias;LLANERA;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;95;7591;
2024-08-04;Asturias, Principado de;Asturias;LLANERA;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;239;1866;
2024-08-04;Asturias, Principado de;Asturias;LLANES;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;58;3034;
2024-08-04;Asturias, Principado de;Asturias;LLANES;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;435;3499;
2024-08-04;Asturias, Principado de;Asturias;MIERES;INDUSTRIA;>= 30 kV Y < 72.5 kV;11;71670;
2024-08-04;Asturias, Principado de;Asturias;MIERES;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;63;5902;
2024-08-04;Asturias, Principado de;Asturias;MIERES;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;415;1457;
2024-08-04;Asturias, Principado de;Asturias;MORCÍN;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;15;520;
2024-08-04;Asturias, Principado de;Asturias;MORCÍN;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;80;150;
2024-08-04;Asturias, Principado de;Asturias;MUROS DE NALÓN;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;38;277;
2024-08-04;Asturias, Principado de;Asturias;NAVA;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;22;799;
2024-08-04;Asturias, Principado de;Asturias;NAVA;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;98;538;
2024-08-04;Asturias, Principado de;Asturias;NAVIA;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;22;2303;
2024-08-04;Asturias, Principado de;Asturias;NAVIA;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;124;945;
2024-08-04;Asturias, Principado de;Asturias;NOREÑA;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;22;4402;
2024-08-04;Asturias, Principado de;Asturias;NOREÑA;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;41;204;
2024-08-04;Asturias, Principado de;Asturias;ONÍS;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;46;610;
2024-08-04;Asturias, Principado de;Asturias;OVIEDO;INDUSTRIA;>= 1 kV Y < 30 kV;25;207785;
2024-08-04;Asturias, Principado de;Asturias;OVIEDO;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;210;16865;
2024-08-04;Asturias, Principado de;Asturias;OVIEDO;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;1230;6001;
2024-08-04;Asturias, Principado de;Asturias;OVIEDO;INDUSTRIA;BAJA TENSION Y POTENCIA > 15 kW VEHICULO ELÉCTRICO;50;1077;
2024-08-04;Asturias, Principado de;Asturias;PARRES;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;19;1460;
2024-08-04;Asturias, Principado de;Asturias;PARRES;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;147;967;
2024-08-04;Asturias, Principado de;Asturias;PEÑAMELLERA ALTA;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;47;296;
2024-08-04;Asturias, Principado de;Asturias;PEÑAMELLERA BAJA;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;88;283;
2024-08-04;Asturias, Principado de;Asturias;PILOÑA;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;29;697;
2024-08-04;Asturias, Principado de;Asturias;PILOÑA;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;162;965;
2024-08-04;Asturias, Principado de;Asturias;PONGA;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;19;206;
2024-08-04;Asturias, Principado de;Asturias;PRAVIA;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;25;1351;
2024-08-04;Asturias, Principado de;Asturias;PRAVIA;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;108;736;
2024-08-04;Asturias, Principado de;Asturias;PROAZA;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;47;139;
2024-08-04;Asturias, Principado de;Asturias;QUIRÓS;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;61;214;
2024-08-04;Asturias, Principado de;Asturias;REGUERAS, LAS;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;68;328;
2024-08-04;Asturias, Principado de;Asturias;RIBADEDEVA;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;62;384;
2024-08-04;Asturias, Principado de;Asturias;RIBADESELLA;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;24;973;
2024-08-04;Asturias, Principado de;Asturias;RIBADESELLA;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;134;1179;
2024-08-04;Asturias, Principado de;Asturias;RIBERA DE ARRIBA;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;38;132;
2024-08-04;Asturias, Principado de;Asturias;RIOSA;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;25;29;
2024-08-04;Asturias, Principado de;Asturias;SALAS;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;18;2250;
2024-08-04;Asturias, Principado de;Asturias;SALAS;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;94;1166;
2024-08-04;Asturias, Principado de;Asturias;SAN MARTÍN DEL REY AURELIO;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;19;989;
2024-08-04;Asturias, Principado de;Asturias;SAN MARTÍN DEL REY AURELIO;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;142;715;
2024-08-04;Asturias, Principado de;Asturias;SAN TIRSO DE ABRES;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;15;132;
2024-08-04;Asturias, Principado de;Asturias;SANTO ADRIANO;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;27;67;
2024-08-04;Asturias, Principado de;Asturias;SARIEGO;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;14;1103;
2024-08-04;Asturias, Principado de;Asturias;SARIEGO;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;36;192;
2024-08-04;Asturias, Principado de;Asturias;SIERO;INDUSTRIA;>= 1 kV Y < 30 kV;20;29311;
2024-08-04;Asturias, Principado de;Asturias;SIERO;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;226;15812;
2024-08-04;Asturias, Principado de;Asturias;SIERO;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;624;3141;
2024-08-04;Asturias, Principado de;Asturias;SOBRESCOBIO;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;20;49;
2024-08-04;Asturias, Principado de;Asturias;SOMIEDO;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;25;347;
2024-08-04;Asturias, Principado de;Asturias;SOTO DEL BARCO;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;59;509;
2024-08-04;Asturias, Principado de;Asturias;TAPIA DE CASARIEGO;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;17;1369;
2024-08-04;Asturias, Principado de;Asturias;TAPIA DE CASARIEGO;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;60;1178;
2024-08-04;Asturias, Principado de;Asturias;TARAMUNDI;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;20;152;
2024-08-04;Asturias, Principado de;Asturias;TEVERGA;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;76;211;
2024-08-04;Asturias, Principado de;Asturias;TINEO;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;52;5932;
2024-08-04;Asturias, Principado de;Asturias;TINEO;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;162;3396;
2024-08-04;Asturias, Principado de;Asturias;VALDÉS;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;38;2528;
2024-08-04;Asturias, Principado de;Asturias;VALDÉS;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;180;2102;
2024-08-04;Asturias, Principado de;Asturias;VEGADEO;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;51;770;
2024-08-04;Asturias, Principado de;Asturias;VILLAVICIOSA;INDUSTRIA;BAJA TENSION Y POTENCIA  > 15 kW;46;4147;
2024-08-04;Asturias, Principado de;Asturias;VILLAVICIOSA;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;323;2868;
2024-08-04;Asturias, Principado de;Asturias;VILLAYÓN;INDUSTRIA;BAJA TENSION y POTENCIA <= 15 kW;13;204;
